x,y,z,t
4553464.218223462,3173706.7036121106,3131785.344514141,136.9
4553448.879223086,3173720.5445443382,3131793.5649931487,137.0
4553433.540172117,3173734.3854000224,3131801.7854653113,137.1
4553418.201070554,3173748.2261791634,3131810.005930628,137.20000000000002
4553402.861918397,3173762.066881761,3131818.2263890984,137.3
4553387.522715647,3173775.907507815,3131826.446840724,137.4
4553372.183462305,3173789.7480573254,3131834.6672855034,137.5
4553356.84415837,3173803.5885302923,3131842.887723437,137.6
4553341.504803844,3173817.428926714,3131851.108154526,137.70000000000002
4553326.165398725,3173831.2692465913,3131859.328578768,137.8
4553310.825943017,3173845.109489925,3131867.548996164,137.9
4553295.486436717,3173858.9496567133,3131875.769406715,138.0
4553280.146879828,3173872.7897469564,3131883.98981042,138.1
4553264.807272347,3173886.629760654,3131892.210207279,138.20000000000002
4553249.467614276,3173900.4696978056,3131900.4305972913,138.3
4553234.127905619,3173914.3095584125,3131908.6509804595,138.4
4553218.78814637,3173928.1493424727,3131916.87135678,138.5
4553203.448336534,3173941.989049987,3131925.0917262556,138.6
4553188.10847611,3173955.8286809544,3131933.312088885,138.70000000000002
4553172.768565099,3173969.668235377,3131941.5324446685,138.8
4553157.4286035,3173983.5077132513,3131949.7527936064,138.9
4553142.088591312,3173997.347114578,3131957.9731356967,139.0
4553126.748528542,3174011.186439359,3131966.193470943,139.1
4553111.4084151825,3174025.025687591,3131974.4137993422,139.20000000000002
4553096.068251239,3174038.864859277,3131982.634120895,139.3
4553080.72803671,3174052.703954414,3131990.854435603,139.4
4553065.387771595,3174066.5429730034,3131999.0747434646,139.5
4553050.047455897,3174080.3819150436,3132007.295044479,139.6
4553034.707089613,3174094.220780536,3132015.5153386486,139.70000000000002
4553019.366672746,3174108.0595694785,3132023.7356259716,139.8
4553004.026205296,3174121.898281873,3132031.955906448,139.9
4552988.685687263,3174135.7369177183,3132040.176180078,140.0
4552973.3451186465,3174149.5754770143,3132048.396446863,140.1
4552958.004499449,3174163.41395976,3132056.616706801,140.20000000000002
4552942.663829669,3174177.2523659575,3132064.836959893,140.3
4552927.323109307,3174191.0906956033,3132073.0572061385,140.4
4552911.982338366,3174204.9289486995,3132081.2774455375,140.5
4552896.641516843,3174218.767125245,3132089.497678091,140.6
4552881.3006447395,3174232.6052252394,3132097.717903798,140.70000000000002
4552865.959722057,3174246.4432486836,3132105.938122658,140.8
4552850.618748794,3174260.281195577,3132114.158334672,140.9
4552835.2777249515,3174274.1190659176,3132122.3785398393,141.0
4552819.936650531,3174287.9568597074,3132130.5987381614,141.1
4552804.595525533,3174301.7945769452,3132138.8189296364,141.20000000000002
4552789.254349956,3174315.632217631,3132147.0391142643,141.3
4552773.913123801,3174329.4697817652,3132155.2592920465,141.4
4552758.57184707,3174343.307269347,3132163.4794629826,141.5
4552743.230519762,3174357.1446803757,3132171.6996270716,141.6
4552727.889141877,3174370.982014851,3132179.919784314,141.70000000000002
4552712.547713417,3174384.8192727747,3132188.13993471,141.8
4552697.20623438,3174398.6564541436,3132196.36007826,141.9
4552681.864704769,3174412.49355896,3132204.5802149633,142.0
4552666.523124582,3174426.330587222,3132212.80034482,142.1
4552651.181493821,3174440.1675389307,3132221.02046783,142.20000000000002
4552635.839812486,3174454.004414085,3132229.240583993,142.3
4552620.498080578,3174467.8412126843,3132237.46069331,142.4
4552605.156298096,3174481.6779347304,3132245.6807957804,142.5
4552589.814465041,3174495.51458022,3132253.9008914037,142.6
4552574.472581413,3174509.3511491553,3132262.120980181,142.70000000000002
4552559.130647214,3174523.187641536,3132270.3410621104,142.8
4552543.788662443,3174537.024057361,3132278.5611371943,142.9
4552528.4466271,3174550.86039663,3132286.78120543,143.0
4552513.104541186,3174564.696659343,3132295.001266821,143.1
4552497.762404702,3174578.5328454995,3132303.221321364,143.20000000000002
4552482.420217646,3174592.3689551,3132311.44136906,143.3
4552467.077980023,3174606.2049881453,3132319.66140991,143.4
4552451.735691829,3174620.0409446317,3132327.8814439126,143.5
4552436.393353066,3174633.876824563,3132336.1014710683,143.6
4552421.050963734,3174647.712627935,3132344.3214913774,143.70000000000002
4552405.708523833,3174661.548354751,3132352.54150484,143.8
4552390.366033367,3174675.38400501,3132360.761511455,143.9
4552375.023492333,3174689.2195787104,3132368.9815112236,144.0
4552359.680900729,3174703.0550758527,3132377.2015041453,144.1
4552344.338258561,3174716.8904964374,3132385.42149022,144.20000000000002
4552328.995565825,3174730.725840463,3132393.6414694474,144.3
4552313.652822523,3174744.5611079303,3132401.8614418283,144.4
4552298.310028656,3174758.3962988383,3132410.0814073617,144.5
4552282.967184225,3174772.2314131875,3132418.301366049,144.6
4552267.624289227,3174786.066450976,3132426.521317888,144.70000000000002
4552252.281343667,3174799.9014122076,3132434.7412628806,144.8
4552236.938347541,3174813.736296877,3132442.9612010256,144.9
4552221.595300852,3174827.5711049875,3132451.1811323236,145.0
4552206.2522036005,3174841.405836538,3132459.4010567754,145.1
4552190.909055785,3174855.240491527,3132467.6209743796,145.20000000000002
4552175.565857408,3174869.075069957,3132475.8408851363,145.3
4552160.222608468,3174882.9095718246,3132484.0607890463,145.4
4552144.879308967,3174896.7439971324,3132492.2806861093,145.5
4552129.535958904,3174910.5783458776,3132500.500576324,145.6
4552114.19255828,3174924.4126180625,3132508.720459693,145.70000000000002
4552098.849107096,3174938.2468136847,3132516.940336214,145.8
4552083.505605352,3174952.080932746,3132525.160205887,145.9
4552068.162053049,3174965.9149752455,3132533.3800687143,146.0
4552052.8184501855,3174979.748941181,3132541.5999246933,146.1
4552037.474796763,3174993.5828305553,3132549.819773825,146.20000000000002
4552022.131092782,3175007.4166433658,3132558.03961611,146.3
4552006.787338244,3175021.2503796136,3132566.259451547,146.4
4551991.443533146,3175035.084039298,3132574.4792801365,146.5
4551976.099677492,3175048.917622419,3132582.6991018797,146.6
4551960.755771281,3175062.751128978,3132590.918916775,146.70000000000002
4551945.411814513,3175076.5845589708,3132599.1387248216,146.8
4551930.067807188,3175090.417912401,3132607.3585260217,146.9
4551914.723749308,3175104.2511892663,3132615.5783203742,147.0
4551899.379640873,3175118.084389568,3132623.7981078797,147.1
4551884.035481881,3175131.917513303,3132632.017888538,147.20000000000002
4551868.691272336,3175145.7505604746,3132640.237662348,147.3
4551853.347012237,3175159.5835310807,3132648.457429311,147.4
4551838.002701581,3175173.416425121,3132656.677189426,147.5
4551822.658340374,3175187.2492425963,3132664.8969426933,147.6
4551807.313928613,3175201.081983506,3132673.1166891134,147.70000000000002
4551791.969466301,3175214.9146478497,3132681.3364286865,147.8
4551776.624953435,3175228.7472356264,3132689.556161411,147.9
4551761.280390018,3175242.5797468373,3132697.775887289,148.0
4551745.9357760465,3175256.412181481,3132705.9956063186,148.1
4551730.591111527,3175270.2445395584,3132714.2153185005,148.20000000000002
4551715.246396455,3175284.076821068,3132722.435023834,148.3
4551699.901630833,3175297.909026011,3132730.654722321,148.4
4551684.556814661,3175311.7411543857,3132738.8744139597,148.5
4551669.211947939,3175325.5732061937,3132747.0940987505,148.6
4551653.867030669,3175339.405181433,3132755.3137766942,148.70000000000002
4551638.522062848,3175353.2370801037,3132763.533447789,148.8
4551623.177044479,3175367.0689022066,3132771.753112037,148.9
4551607.831975563,3175380.9006477413,3132779.972769437,149.0
4551592.486856098,3175394.732316707,3132788.1924199886,149.1
4551577.141686087,3175408.563909103,3132796.4120636936,149.20000000000002
4551561.796465528,3175422.3954249304,3132804.631700549,149.3
4551546.451194422,3175436.226864188,3132812.851330558,149.4
4551531.105872771,3175450.058226876,3132821.0709537184,149.5
4551515.760500574,3175463.889512994,3132829.2905700305,149.6
4551500.415077831,3175477.720722542,3132837.510179496,149.70000000000002
4551485.069604542,3175491.5518555194,3132845.729782112,149.8
4551469.724080711,3175505.3829119266,3132853.9493778804,149.9
4551454.378506333,3175519.2138917632,3132862.1689668014,150.0
4551439.032881413,3175533.0447950284,3132870.3885488748,150.1
4551423.687205948,3175546.8756217225,3132878.6081240987,150.20000000000002
4551408.34147994,3175560.706371845,3132886.8276924756,150.3
4551392.995703391,3175574.5370453964,3132895.047254005,150.4
4551377.649876298,3175588.3676423756,3132903.2668086844,150.5
4551362.303998664,3175602.1981627825,3132911.486356517,150.6
4551346.958070488,3175616.028606618,3132919.7058975017,150.70000000000002
4551331.61209177,3175629.8589738803,3132927.925431637,150.8
4551316.266062513,3175643.68926457,3132936.144958925,150.9
4551300.919982715,3175657.519478687,3132944.3644793644,151.0
4551285.573852376,3175671.3496162305,3132952.5839929557,151.1
4551270.227671498,3175685.179677201,3132960.803499699,151.20000000000002
4551254.881440082,3175699.009661598,3132969.0229995945,151.3
4551239.535158125,3175712.8395694206,3132977.242492641,151.4
4551224.1888256315,3175726.6694006696,3132985.4619788397,151.5
4551208.842442598,3175740.499155345,3132993.68145819,151.6
4551193.496009028,3175754.3288334445,3133001.900930692,151.70000000000002
4551178.149524921,3175768.158434971,3133010.120396346,151.8
4551162.802990276,3175781.9879599214,3133018.339855151,151.9
4551147.456405095,3175795.8174082967,3133026.5593071077,152.0
4551132.109769378,3175809.646780098,3133034.7787522166,152.1
4551116.763083125,3175823.476075323,3133042.998190476,152.20000000000002
4551101.416346336,3175837.3052939717,3133051.2176218876,152.3
4551086.069559013,3175851.1344360453,3133059.4370464515,152.4
4551070.722721155,3175864.9635015423,3133067.656464166,152.5
4551055.375832763,3175878.792490463,3133075.875875033,152.6
4551040.028893838,3175892.621402808,3133084.0952790505,152.70000000000002
4551024.681904378,3175906.4502385748,3133092.3146762196,152.8
4551009.334864385,3175920.2789977654,3133100.5340665407,152.9
4550993.987773861,3175934.107680379,3133108.7534500123,153.0
4550978.640632804,3175947.936286414,3133116.9728266364,153.1
4550963.293441215,3175961.7648158725,3133125.192196412,153.20000000000002
4550947.946199093,3175975.5932687526,3133133.4115593373,153.3
4550932.598906442,3175989.4216450546,3133141.6309154155,153.4
4550917.251563259,3176003.2499447777,3133149.850264645,153.5
4550901.904169546,3176017.0781679237,3133158.0696070255,153.60000000000002
4550886.556725304,3176030.90631449,3133166.2889425573,153.70000000000002
4550871.209230532,3176044.734384478,3133174.508271241,153.8
4550855.86168523,3176058.5623778864,3133182.7275930755,153.9
4550840.5140894,3176072.390294715,3133190.9469080614,154.0
4550825.166443041,3176086.218134964,3133199.1662161984,154.10000000000002
4550809.818746154,3176100.045898634,3133207.385517487,154.20000000000002
4550794.47099874,3176113.873585724,3133215.604811926,154.3
4550779.123200798,3176127.701196233,3133223.824099517,154.4
4550763.77535233,3176141.528730162,3133232.043380258,154.5
4550748.427453335,3176155.3561875103,3133240.262654152,154.60000000000002
4550733.079503815,3176169.1835682774,3133248.4819211964,154.70000000000002
4550717.731503768,3176183.0108724637,3133256.701181391,154.8
4550702.383453196,3176196.838100069,3133264.9204347376,154.9
4550687.035352099,3176210.665251092,3133273.1396812345,155.0
